tld,dot_num,avg_host,max_host,avg_path,max_path,class
ro,0,9.0,9,6.333333333333333,8,bad
net,0,12.0,12,4.5,7,good
com,1,6.5,10,5.333333333333333,8,good
ru,0,11.0,11,3.5,4,bad
com,0,10.0,10,7.25,11,bad
ca,1,9.5,16,4.5,5,good
lu,1,4.5,5,1.0,1,good
ru,0,11.0,11,4.0,5,bad
com,1,4.5,6,5.4,12,good
com,1,9.5,16,0.0,0,bad
net,0,4.0,4,4.428571428571429,6,bad
com,0,13.0,13,7.454545454545454,18,bad
com,0,13.0,13,6.166666666666667,12,bad
com,0,9.0,9,2.8333333333333335,8,bad
com,1,7.0,11,0.0,0,good
edu,1,5.5,7,4.5,9,good
org,1,11.0,13,3.6666666666666665,5,good
de,1,7.5,12,8.333333333333334,15,good
com,1,14.5,16,3.75,6,bad
link,1,10.5,16,0.0,0,bad
org,0,3.0,3,4.4,10,good
dk,1,6.0,9,4.5,6,good
net,1,4.0,6,3.0,5,bad
ru,0,13.0,13,5.0,7,bad
travel,0,15.0,15,4.0,5,bad
com,0,16.0,16,5.0,7,bad
com,0,11.0,11,3.0,3,bad
org,1,5.5,9,4.0,4,good
com,1,4.0,5,5.444444444444445,9,good
com,0,20.0,20,2.6666666666666665,3,bad
com,1,5.5,8,6.666666666666667,8,good
org,1,5.0,8,36.4,106,good
de,0,15.0,15,7.0,7,bad
biz,0,14.0,14,11.0,11,bad
cn,0,8.0,8,3.0,6,bad
com,1,12.5,15,9.6,22,bad
ca,1,5.5,7,4.0,5,bad
org,1,3.5,4,5.666666666666667,9,good
com,0,8.0,8,5.5,8,bad
org,1,6.0,9,6.333333333333333,8,good
cf,0,11.0,11,4.0,4,bad
ru,1,5.5,8,11.0,42,good
cn,0,15.0,15,6.636363636363637,32,bad
biz,1,7.5,12,7.0,20,bad
info,0,14.0,14,2.5,3,bad
com.mx,0,8.0,8,7.25,12,bad
pw,0,10.0,10,1.5,3,bad
com,0,7.0,8,3.25,5,bad
com,1,6.0,9,6.0,10,good
com,0,6.0,6,6.75,11,bad
org,1,3.5,4,3.5,9,good
com,0,14.0,14,4.4,8,bad
com,0,9.0,9,6.8,10,bad
com,1,10.5,18,0.0,0,good
com,1,8.5,9,2.0,2,good
com,0,11.0,11,2.0,3,bad
com,1,7.0,10,3.5,8,bad
uk,2,3.3333333333333335,5,4.5,5,good
net,0,23.0,23,5.0,10,bad
com,0,10.0,10,0.0,0,good
by,1,6.0,8,5.0,5,good
com,0,2.0,2,4.428571428571429,7,good
gov,1,5.5,8,6.0,8,good
com,1,5.0,7,6.0,7,good
org,1,6.0,9,44.5,85,good
org,1,4.0,5,7.4,13,good
net,1,8.0,12,0.0,0,bad
com,0,11.0,11,6.833333333333333,12,bad
org,1,3.5,4,4.714285714285714,8,good
org,1,5.5,9,61.666666666666664,121,good
org,0,18.0,18,6.636363636363637,12,good
ca,2,4.0,7,5.833333333333333,9,good
com,1,3.5,4,6.333333333333333,8,good
com,0,13.0,13,4.0,8,bad
com.mk,0,11.0,11,2.5,5,bad
org,1,5.333333333333333,9,5.5,7,good
gov,1,3.0,3,7.0,13,good
org,1,5.0,8,32.5,61,good
com,1,8.0,13,6.0,6,good
in,0,8.0,8,8.0,8,bad
com,0,9.0,9,9.0,9,bad
com,1,12.5,15,9.6,22,bad
org,1,9.0,15,9.0,14,good
com,0,14.0,14,2.5,5,bad
uk,2,5.333333333333333,11,8.0,10,good
com,0,12.0,12,5.333333333333333,9,bad
com,0,13.0,13,8.5,32,bad
org,1,3.5,5,3.0,4,good
com,1,4.5,7,7.5,8,good
org,1,3.0,5,6.0,8,good
com,0,7.0,7,5.666666666666667,10,good
ru,0,5.0,5,4.333333333333333,11,good
org,1,5.0,8,7.0,17,good
top,1,9.5,12,0.0,0,bad
ro,0,18.0,18,4.0,7,bad
uk,3,3.3333333333333335,7,7.333333333333333,11,good
com,1,5.5,8,5.0,8,good
com,1,8.0,10,7.0,9,good
com,2,5.333333333333333,7,3.6666666666666665,7,good
uk,2,5.0,10,5.105263157894737,15,good
org,1,5.5,9,39.25,81,good
org,0,4.0,4,6.666666666666667,11,good
cba.pl,1,7.0,11,8.0,8,bad
com,0,7.0,7,10.0,10,bad
ru,1,6.5,10,0.0,0,good
by,0,5.0,5,6.0,6,bad
com,1,7.0,7,4.714285714285714,7,bad
com,1,6.5,9,8.4,18,good
it,0,9.0,9,7.0,7,bad
com,1,6.5,10,5.444444444444445,10,good
com,1,5.0,7,6.666666666666667,15,good
net,0,7.0,7,7.0,7,bad
net,1,14.0,16,7.0,21,bad
org,1,9.0,14,3.5,6,good
ro,0,15.0,15,6.0,6,bad
am,1,5.0,7,4.2,7,good
org,0,12.0,12,5.666666666666667,9,good
cz,1,6.0,9,0.0,0,good
de,1,8.0,11,2.2,4,good
in,2,3.0,3,6.8,17,good
cl,1,12.0,17,5.0,6,bad
us,0,6.0,6,4.0,5,bad
ru,0,2.0,2,5.0,5,good
ca,1,9.5,13,6.333333333333333,9,good
org,0,17.0,17,4.0,6,bad
com.br,0,15.0,15,6.0,8,bad
com,0,8.0,8,5.0,9,bad
com,1,4.5,6,0.0,0,good
com,1,7.5,9,4.0,5,bad
com,1,5.5,8,3.5,4,good
com,0,17.0,17,3.6666666666666665,7,bad
com,0,8.0,8,5.2,8,bad
com,0,10.0,10,3.8,7,bad
mil,2,2.3333333333333335,3,5.166666666666667,8,good
net,0,8.0,8,3.4285714285714284,6,bad
com,1,8.0,13,0.0,0,bad
com,0,10.0,10,7.0,7,bad
com,1,5.5,8,6.0,7,good
com,0,13.0,13,2.5,5,bad
com,0,10.0,10,7.0,7,bad
fr,1,6.333333333333333,9,0.5,1,good
net,1,8.5,9,7.333333333333333,12,good
com,1,5.5,8,4.642857142857143,12,good
net,1,4.0,6,1.0,2,bad
ru,0,4.0,5,5.666666666666667,7,bad
net,2,6.666666666666667,9,5.0,5,bad
org,0,9.0,9,5.0,6,good
hk,1,3.0,3,5.333333333333333,6,good
com,0,26.0,26,6.375,13,good
work,0,7.0,7,7.0,11,bad
com.co,0,13.0,13,6.0,9,bad
com.cn,0,3.0,3,8.0,14,bad
com,0,5.5,7,3.0,5,bad
com,1,5.0,7,7.666666666666667,9,good
org,1,6.0,9,5.0,9,good
net,0,15.0,15,6.0,6,bad
com,1,6.666666666666667,11,5.666666666666667,32,bad
com,1,5.5,8,0.0,0,good
org,1,7.0,11,3.25,5,good
org,1,6.5,10,7.0,10,good
com,1,4.5,6,3.7,6,good
com,0,16.0,16,5.153846153846154,13,good
org,0,9.0,9,14.0,32,bad
cc,1,3.5,5,0.0,0,bad
com,1,10.5,13,6.111111111111111,10,bad
se,0,16.0,16,6.75,13,bad
org,1,4.0,5,7.333333333333333,11,good
org,1,5.5,9,31.333333333333332,54,good
com,0,17.0,17,4.333333333333333,5,bad
edu.tr,1,5.5,7,3.5,6,good
ro,0,12.0,15,4.5,6,bad
tk,1,9.5,12,7.0,8,bad
com,0,6.0,6,4.333333333333333,6,good
info,1,9.5,14,14.0,32,bad
com,1,5.5,8,4.5,6,good
com,0,19.0,19,3.5,5,bad
org,1,9.5,16,9.75,29,good
com,0,7.0,9,4.166666666666667,7,bad
com,1,8.0,13,4.333333333333333,6,good
com,0,6.5,8,4.166666666666667,5,bad
com,1,3.5,4,2.0,4,good
ca,2,3.0,4,3.2222222222222223,6,good
edu,1,3.5,4,5.0,6,good
org,1,5.5,8,7.0,9,good
mx,0,1.0,1,10.0,15,bad
org,1,5.5,9,5.0,6,good
com,1,5.0,7,6.0,7,good
com,0,8.0,8,5.0,11,good
org,1,8.5,9,3.3333333333333335,4,good
com,2,6.333333333333333,11,7.5,11,bad
org,1,5.5,9,33.666666666666664,73,good
com,1,12.5,14,3.7777777777777777,6,good
com,1,4.333333333333333,6,4.428571428571429,7,good
org,0,6.0,6,4.6,9,bad
com,0,13.0,13,4.571428571428571,8,bad
com,0,7.0,7,4.666666666666667,5,good
com,1,12.5,18,4.285714285714286,8,good
com,1,4.5,6,3.3333333333333335,8,bad
com,1,7.5,12,8.75,15,good
com,0,6.0,6,3.0,6,bad
gov,2,2.6666666666666665,3,6.0,9,good
za,1,4.0,6,8.2,17,bad
org,1,5.5,9,6.5,9,good
ke,2,4.0,7,0.0,0,good
org,1,5.5,9,4.0,4,good
com,1,10.5,16,2.0,4,good
com,0,7.0,8,3.0,3,bad
uk,2,5.0,10,5.875,9,good
com,1,11.0,19,5.2,10,good
org,1,3.5,4,4.888888888888889,9,good
ru,0,13.0,13,4.0,5,bad
com,0,8.0,8,7.125,20,good
com,2,5.333333333333333,9,2.0,4,good
com,1,5.5,8,4.578947368421052,9,good
uk,1,11.0,20,9.5,32,bad
uk,2,4.5,7,3.5,6,good
biz,0,10.0,10,3.0,6,bad
de,2,4.75,9,3.5,5,good
cz,1,5.5,7,3.25,6,good
ru,2,5.0,9,2.3333333333333335,4,good
com,0,6.0,6,4.2,7,good
com,0,18.0,18,4.5,8,bad
org,1,11.5,16,0.0,0,bad
to,1,10.5,16,0.0,0,bad
com,1,7.5,10,3.75,6,bad
pl,0,7.0,7,5.076923076923077,10,bad
net,0,8.0,8,6.0,7,bad
com,1,6.0,9,4.5,9,good
com,0,12.0,12,10.0,32,bad
top,0,11.0,11,4.0,5,bad
com,0,9.0,9,4.0,7,bad
info,1,9.0,14,7.8,17,bad
org,1,5.5,9,4.0,4,good
com,0,5.0,5,7.0,16,bad
net.au,2,5.666666666666667,10,6.5,7,good
org,1,5.5,9,7.5,11,good
org,1,5.5,9,3.25,5,good
net,0,14.0,14,4.0,6,bad
uk,2,3.6666666666666665,6,6.0,6,good
edu,1,11.5,20,7.0,7,good
com.au,0,8.0,8,4.333333333333333,7,bad
com,0,11.0,11,4.8,8,bad
hu,1,10.5,19,3.75,6,bad
ca,2,3.6666666666666665,5,3.5,6,good
com.au,0,8.0,8,3.0,4,bad
pl,0,7.0,7,6.0,6,bad
info,1,6.5,10,0.0,0,good
com,0,7.0,7,10.0,10,bad
com,0,9.0,9,11.0,32,bad
it,1,8.0,13,6.0,6,bad
com,1,5.5,8,19.0,19,good
com,0,9.0,9,9.0,9,bad
com,1,6.5,10,5.8,9,good
com,1,10.0,13,6.0,6,good
com,0,6.0,6,3.75,4,bad
edu,1,4.0,5,6.25,10,good
com,0,7.0,7,5.0,9,good
com,1,5.5,7,5.0,7,good
edu,1,4.0,5,4.5,9,good
com.br,0,7.0,7,4.0,4,bad
com,1,7.5,9,6.666666666666667,14,bad
uk,2,3.3333333333333335,5,4.5,5,good
org,1,6.0,9,7.0,10,good
eu,1,12.5,15,4.0,7,bad
com,1,6.5,10,4.785714285714286,10,good
int,1,3.5,4,3.4,4,good
com,1,5.0,6,5.0,8,bad
ru,1,6.5,10,0.0,0,good
org,1,6.0,9,6.5,9,good
com,0,17.0,17,6.0,6,bad
net,0,18.0,18,4.5,5,bad
uk,2,3.3333333333333335,5,6.0,10,good
com,0,7.0,7,11.25,32,bad
ru,0,13.0,13,4.25,6,good
com,1,5.5,8,5.083333333333333,13,good
org,1,5.5,9,3.6666666666666665,4,good
com,0,16.0,16,5.166666666666667,8,bad
net,1,4.0,4,5.0,7,good
ly,0,3.0,3,7.0,7,bad
com,1,7.0,11,6.4,10,good
org,1,5.5,9,38.0,72,good
com,0,15.0,15,12.428571428571429,36,good
com,0,18.0,18,3.7777777777777777,8,bad
tv,0,9.0,9,0.0,0,good
ro,1,4.0,5,5.333333333333333,8,bad
com,1,10.0,17,5.25,9,good
org,1,9.5,14,5.0,10,good
ir,2,2.6666666666666665,4,4.0,5,good
net,0,8.0,8,2.0,4,bad
com.ua,1,9.0,15,3.6666666666666665,7,good
com,0,12.0,12,3.5,7,bad
org,1,6.0,9,5.0,6,good
com,1,9.0,15,2.6666666666666665,4,good
pl,1,10.5,12,9.0,9,bad
com,0,7.0,7,7.0,7,bad
org,1,6.0,9,29.666666666666668,55,good
com,0,14.0,14,8.0,8,bad
nl,0,8.0,8,4.8,7,bad
org,1,5.5,9,61.0,118,good
net,0,8.0,8,0.0,0,bad
gov.pk,1,3.0,3,5.0,10,good
com,0,10.0,10,4.888888888888889,8,good
com,0,7.333333333333333,8,9.0,9,bad
com,0,6.0,6,7.0,7,bad
edu.au,1,6.5,7,3.5,6,good
org,1,5.5,9,5.5,7,good
com,1,3.5,4,1.3333333333333333,2,good
com,1,6.333333333333333,8,4.583333333333333,10,good
org,1,5.5,9,4.0,4,good
org,1,7.0,11,9.0,9,good
org,1,8.0,9,9.5,15,good
biz,0,8.0,8,4.0,8,bad
com,1,13.5,22,2.0,4,good
com,0,5.0,5,3.6666666666666665,7,bad
no,0,9.0,9,4.142857142857143,8,bad
com,2,10.0,12,5.384615384615385,8,good
com,0,9.0,9,5.333333333333333,8,bad
com,1,6.0,8,0.0,0,bad
org,1,5.5,9,4.5,6,good
com,1,5.5,8,8.0,10,good
com,1,6.5,10,0.0,0,good
net,0,10.0,10,6.0,6,bad
org,1,5.5,9,28.333333333333332,54,good
pw,0,15.0,15,4.0,6,bad
com,1,4.5,7,13.666666666666666,21,good
com,0,17.0,17,2.5,3,bad
com,1,7.0,7,4.428571428571429,6,bad
com,0,19.0,19,5.8,14,bad
eu,0,6.0,6,3.3333333333333335,5,good
gov,1,3.3333333333333335,4,3.8333333333333335,7,good
com,1,6.0,9,4.2727272727272725,7,good
com,0,10.0,10,7.0,7,bad
com,1,3.5,5,6.0,6,bad
gov,2,3.3333333333333335,4,4.333333333333333,8,good
org,1,5.5,9,33.5,63,good
ua,1,5.0,7,5.0,8,bad
ch,2,3.6666666666666665,5,7.4,15,good
com,2,5.666666666666667,11,2.909090909090909,6,good
no,0,8.0,8,6.0,6,bad
si,0,15.0,15,3.3333333333333335,5,bad
ge,0,6.0,6,5.125,20,good
org,0,18.0,18,6.0,6,bad
com,0,9.0,9,6.0,12,good
com,0,10.0,10,7.0,7,bad
com,1,4.5,6,5.0,7,good
org,1,5.5,9,7.0,10,good
za,1,5.5,9,5.0,7,bad
net,1,7.5,11,0.0,0,bad
org,1,5.5,9,4.0,4,good
com,1,5.0,6,4.333333333333333,5,bad
com,1,6.5,10,6.25,12,good
biz,0,21.0,21,5.2,7,bad
biz,0,8.0,8,8.777777777777779,13,bad
org,1,6.0,9,4.5,6,good
de,2,4.75,9,3.5,5,good
com,1,4.5,6,5.0,6,good
com,2,7.0,15,9.0,9,bad
com,0,19.0,19,3.75,4,bad
com,0,18.0,18,3.6666666666666665,5,bad
cz,0,9.0,9,5.0,5,bad
pw,0,6.0,6,5.333333333333333,8,bad
com,2,4.0,6,9.5,16,good
com,1,5.5,8,4.2,9,good
org,0,15.0,15,5.0,5,bad
net,0,13.0,13,22.333333333333332,56,bad
com,1,8.5,13,6.0,6,good
ru,0,8.0,8,5.0,6,bad
net,0,23.0,23,7.0,10,bad
com,1,10.0,17,6.0,6,good
org.uk,0,19.0,19,0.0,0,good
org,1,6.0,9,11.5,19,good
com,0,6.0,6,5.3,13,good
nl,0,17.0,17,4.5,6,bad
re,0,13.0,13,5.2,9,bad
com,1,6.0,9,5.5,7,good
fi,1,3.5,4,8.5,14,good
gov,2,3.0,3,3.857142857142857,7,good
com,1,6.5,9,0.0,0,bad
in,0,8.0,8,6.0,6,bad
uk,2,2.3333333333333335,3,3.5,6,good
biz,0,7.0,7,4.25,8,bad
com,1,8.0,9,5.714285714285714,12,good
asia,0,13.0,13,2.5,3,bad
com,1,4.5,6,12.666666666666666,28,good
gov,0,8.0,8,4.5,9,good
com,1,12.5,13,7.0,7,bad
pl,1,9.0,9,7.0,7,bad
org,1,6.0,9,20.0,36,good
com,0,12.0,12,8.0,8,bad
net,1,5.0,7,0.0,0,good
org,1,3.5,4,3.6666666666666665,7,good
com,1,7.0,9,5.75,8,good
com,0,8.0,8,3.75,6,bad
gov,2,3.0,4,5.833333333333333,9,good
org,0,3.0,3,4.4,15,good
com,1,9.5,11,5.0,8,good
com,0,11.0,11,14.0,14,bad
com,0,3.0,4,8.0,8,bad
com,1,6.5,10,5.133333333333334,8,good
com,0,9.0,9,4.0,8,bad
su,1,4.5,6,3.3333333333333335,4,bad
com,0,13.0,13,3.5,7,bad
com,1,5.0,7,3.0,5,good
ga,1,14.5,19,5.7,10,bad
org,1,3.0,3,3.5,6,good
org,0,8.0,8,4.166666666666667,15,good
org,1,5.5,8,4.0,4,good
ae,0,16.0,16,11.666666666666666,31,bad
us,3,4.5,7,3.5,6,good
com,1,10.5,17,2.75,5,bad
th,2,4.0,7,4.25,8,good
com,1,10.0,17,6.0,14,good
com,1,9.0,9,0.0,0,bad
edu,2,4.666666666666667,8,6.5,10,good
org,1,6.5,10,4.0,5,good
com,0,12.0,12,4.0,9,bad
ro,0,18.0,18,6.0,6,bad
com,0,11.0,11,6.0,6,bad
sg,0,14.0,14,5.0,5,bad
org,0,14.0,14,11.0,11,bad
org,1,5.5,9,6.0,8,good
com,0,13.0,13,5.0,5,bad
org,0,6.0,6,7.5,10,good
com,0,12.0,12,3.75,6,bad
hu,1,4.5,6,3.2,5,good
hu,0,9.0,9,6.0,6,bad
com.ar,0,10.0,10,1.5,3,bad
org,1,6.0,9,47.0,90,good
com,0,5.0,5,6.0,6,bad
com,0,3.0,4,8.0,8,bad
edu,2,7.333333333333333,11,5.8,9,good
ir,1,2.5,3,16.75,30,good
us,3,4.0,8,4.333333333333333,6,good
com,1,6.0,9,7.285714285714286,13,good
me,0,14.0,14,6.0,12,bad
org,1,5.5,9,14.666666666666666,34,good
gov,1,3.0,3,5.0,8,good
org,1,5.5,9,4.5,5,good
edu.au,2,5.0,6,5.333333333333333,7,good
tk,0,5.5,6,1.0,2,bad
com.br,0,12.0,12,4.0,5,bad
ca,1,6.5,9,3.0,4,good
org,1,6.0,9,4.0,4,good
com,1,6.333333333333333,9,5.909090909090909,10,good
edu,1,6.0,7,0.5,1,good
net,1,6.0,7,3.5,6,good
cba.pl,0,14.0,14,0.0,0,bad
com,1,10.5,16,0.0,0,bad
uk,1,6.0,10,5.5,9,bad
com,0,8.0,8,3.25,6,bad
com,1,8.0,11,0.0,0,good
org,1,4.666666666666667,6,0.0,0,good
in,1,5.5,9,7.0,7,bad
fi,1,6.5,8,6.0,6,good
org,1,7.0,9,7.857142857142857,27,good
com,1,8.5,10,6.0,6,bad
org,1,5.5,7,4.5,9,good
org,1,6.0,10,4.0,4,good
org,0,8.0,8,1.5,2,bad
com,2,4.333333333333333,7,5.0,5,bad
com,0,7.0,7,7.0,7,bad
ee,1,8.5,14,0.0,0,good
org,1,6.0,9,10.0,16,good
org,0,8.5,12,0.0,0,bad
az,1,6.0,9,3.6666666666666665,5,good
org,0,12.0,12,5.0,7,bad
org,1,6.0,9,9.0,14,good
mz,1,5.0,8,2.3333333333333335,4,bad
com,0,12.0,12,4.6,7,bad
pl,0,8.0,8,5.875,13,bad
com,0,11.0,11,0.0,0,bad
nl,1,3.0,3,6.666666666666667,12,good
ru,0,8.0,8,3.75,5,bad
org,0,9.0,9,8.428571428571429,32,bad
org,1,6.0,9,7.0,10,good
com,1,6.5,8,7.0,10,bad
org,1,8.5,14,10.5,17,good
ca,1,14.0,19,4.0,7,good
com,0,11.0,11,8.2,32,bad
com,1,5.0,7,5.111111111111111,8,good
edu,2,7.666666666666667,12,0.0,0,good
it,0,5.0,5,6.666666666666667,9,bad
org,0,15.0,15,0.0,0,bad
com,0,18.0,18,4.333333333333333,6,bad
net,1,4.5,6,6.333333333333333,11,good
com,1,5.0,7,5.7272727272727275,9,good
org,1,5.5,9,4.0,4,good
net,1,7.0,11,5.0,8,good
uk,1,5.0,8,5.0,5,bad
com.ua,0,6.0,6,4.5,6,bad
jp,2,3.6666666666666665,6,5.333333333333333,8,good
org,1,5.5,9,17.0,30,good
rw,0,7.0,7,6.75,17,bad
com,0,13.0,13,3.875,7,bad
com,0,7.0,7,19.0,19,bad
com,0,7.0,7,7.0,7,bad
com,0,6.0,6,3.6666666666666665,6,bad
ru,0,11.0,11,4.333333333333333,5,bad
com.br,0,6.0,6,4.0,5,bad
org,1,5.5,9,9.0,14,good
int,1,3.5,4,3.5,4,good
com.tr,0,8.0,8,7.0,7,bad
uk,1,6.0,10,4.875,9,bad
org,1,7.5,9,3.5,6,good
com,1,4.5,5,5.166666666666667,9,good
tv,0,9.0,9,4.0,5,good
edu,2,3.3333333333333335,4,5.2,8,good
com,0,12.0,12,5.75,9,bad
com,0,10.0,10,5.5,10,bad
de,0,4.666666666666667,12,4.0,4,bad
org,1,6.333333333333333,8,4.2,7,bad
com,2,3.6666666666666665,4,0.0,0,bad
com,0,10.0,10,3.5,4,good
com,0,20.0,20,4.333333333333333,8,bad
com,0,25.0,25,5.6,9,bad
ca,0,17.0,17,4.25,8,bad
org,1,3.5,4,12.666666666666666,20,good
info,1,12.5,15,12.0,12,bad
edu,1,7.5,13,6.4,12,good
org,1,5.5,9,17.333333333333332,24,good
net,1,5.0,7,4.0,5,bad
de,1,13.5,19,3.7142857142857144,4,bad
ru,0,7.0,7,3.5,4,bad
ru,0,15.0,15,5.666666666666667,10,bad
com,1,2.5,3,4.111111111111111,8,good
com,0,18.0,18,7.0,7,bad
org,1,6.0,10,9.666666666666666,16,good
com,1,4.5,6,4.0,4,good
org,1,5.5,9,20.0,36,good
vn,0,16.0,16,3.5,7,bad
host,0,10.0,10,14.0,14,bad
gov,1,4.5,6,8.666666666666666,12,good
gov,1,3.0,3,7.0,10,good
com,0,5.0,5,7.0,7,bad
com.br,0,14.0,14,4.25,6,bad
gov,1,4.0,5,2.5,4,good
com,1,2.5,3,5.5,8,bad
com,0,16.0,16,3.0,6,bad
net,2,3.857142857142857,12,3.75,7,bad
org,1,5.5,9,11.0,18,good
com,1,5.0,7,2.5,3,good
net.au,1,3.5,4,4.5,5,good
org,0,9.0,9,3.6666666666666665,4,bad
com,0,4.0,4,0.0,0,good
com,1,3.5,5,8.333333333333334,15,good
ms,0,4.0,4,7.0,7,good
edu.ph,1,3.5,4,9.666666666666666,16,good
com,1,4.5,5,6.0,8,good
com,0,11.0,11,10.0,32,bad
net.vn,1,3.0,3,3.75,6,bad
top,1,8.0,9,4.0,7,bad
org,2,4.0,9,3.0,5,good
id,1,10.0,18,6.0,6,bad
com,1,7.5,12,0.0,0,good
org,0,5.0,5,4.25,7,good
com,0,15.0,15,6.6,8,bad
com,0,11.0,11,5.25,8,bad
ru,0,8.0,8,5.0,5,bad
com,0,27.0,27,7.0,7,bad
com,0,20.0,20,4.666666666666667,8,bad
com,0,9.0,9,3.3333333333333335,7,bad
com,1,8.0,13,5.5,8,good
com,1,4.0,5,1.5,3,good
edu.au,1,4.5,7,3.5,6,good
to,1,10.5,16,0.0,0,bad
abc.es,0,10.0,10,4.363636363636363,10,good
com.ar,0,9.0,9,4.857142857142857,8,bad
com,1,10.0,16,7.428571428571429,15,bad
org,1,8.5,14,9.7,22,good
ca,1,8.5,9,7.333333333333333,9,good
com,1,4.666666666666667,7,4.0,7,good
int,1,7.0,11,6.75,12,good
com,2,3.0,5,2.6666666666666665,5,good
org,0,8.0,8,5.25,7,bad
com.bo,0,5.0,5,0.0,0,bad
edu,1,6.0,9,6.0,13,good
net,0,9.0,9,5.0,5,bad
org,1,6.0,9,7.0,10,good
pl,0,11.0,11,4.0,6,bad
org,0,7.0,7,3.6666666666666665,8,good
com,1,6.5,11,5.0,8,bad
com,1,6.0,9,5.454545454545454,10,good
ua,2,3.0,4,3.25,5,good
com,0,10.0,10,4.0,6,bad
jp,0,10.0,10,5.2,6,bad
com,0,8.0,8,4.5,6,bad
info,0,9.0,9,0.0,0,bad
com,0,5.0,5,4.333333333333333,7,bad
com,2,6.333333333333333,9,4.6,9,good
com,1,5.5,8,3.5,4,good
uk,1,6.0,10,5.5,9,bad
com,1,4.5,6,3.875,7,good
id,1,6.5,11,4.0,4,bad
ws,0,5.0,5,1.6666666666666667,3,bad
edu,2,6.333333333333333,7,3.5,6,good
net,0,6.0,6,7.0,7,bad
com,0,7.0,7,0.0,0,bad
com,0,13.0,13,6.0,9,bad
org,1,5.5,9,2.6666666666666665,4,good
it,0,3.5,4,5.25,13,bad
com,0,16.0,16,3.4,7,bad
com.mt,1,7.0,11,5.045454545454546,10,good
com,0,18.0,18,3.5,8,bad
org,1,5.5,9,17.5,30,good
com,1,6.5,10,14.5,25,bad
com,1,12.5,14,4.666666666666667,6,bad
com,0,7.0,7,1.0,2,bad
org,0,19.0,19,5.157894736842105,14,good
uk,2,4.333333333333333,8,4.181818181818182,11,good
com.mx,1,7.0,11,5.0,6,good
org,2,4.666666666666667,8,6.0,6,good
ru,1,4.5,6,0.0,0,good
com,1,9.5,14,14.8,32,bad
com,0,5.0,6,3.75,6,bad
org,1,6.0,9,5.0,6,good
gov.uk,1,9.5,16,7.142857142857143,11,good
com,0,12.0,12,1.5,3,bad
org.cn,1,4.5,5,18.666666666666668,50,good
ru,0,11.0,11,2.6666666666666665,4,bad
net,0,15.0,15,5.0,7,bad
ru,1,6.5,8,0.0,0,bad
com.br,0,13.0,13,3.3333333333333335,4,bad
net,1,10.5,18,4.333333333333333,6,bad
za,2,3.0,5,6.625,12,good
com,1,8.0,9,8.0,8,good
com,1,5.0,7,6.222222222222222,11,good
be,0,6.0,6,4.0,4,bad
com,1,13.0,23,5.0,9,bad
int,1,3.0,3,5.25,10,good
org,1,6.0,10,4.333333333333333,7,good
ru,0,11.0,11,3.5,4,bad
com,0,15.0,15,5.2,7,bad
com,0,18.0,18,7.0,7,bad
uk,2,4.333333333333333,8,13.5,23,good
biz,0,5.5,6,4.0,5,bad
org,1,5.5,9,3.25,6,good
com,1,16.5,30,4.333333333333333,5,good
be,1,5.5,8,4.333333333333333,8,good
in,0,25.0,25,3.8,9,bad
com,1,7.0,8,4.5,8,good
com,1,6.5,10,5.875,10,good
org,1,5.5,9,5.333333333333333,9,good
com,1,7.0,11,4.0,7,good
tk,1,12.5,18,4.818181818181818,8,bad
fi,1,6.5,8,6.0,6,good
org,1,4.0,5,2.75,3,good
rs,0,11.0,11,10.333333333333334,17,bad
in,0,7.0,7,5.384615384615385,10,bad
com,1,8.5,10,7.0,7,bad
com,0,14.0,14,3.625,7,good
net,0,8.0,8,0.0,0,bad
org,1,3.5,4,4.733333333333333,13,good
com,1,5.5,8,6.6,9,good
ca,3,5.0,9,4.333333333333333,6,good
org,1,5.5,9,5.0,8,good
org,2,4.0,9,3.0,5,good
com,0,7.0,7,0.0,0,bad
org,1,4.5,6,5.666666666666667,7,good
pk,1,4.0,5,7.0,7,bad
nl,1,3.0,4,2.142857142857143,4,good
org,0,13.0,13,3.75,5,good
com,1,7.5,12,5.5,8,good
org,1,6.0,10,4.0,4,good
com.ar,1,10.0,17,0.0,0,good
nl,1,7.0,11,7.538461538461538,15,good
org,0,11.0,11,8.0,8,bad
org,1,6.0,9,6.5,9,good
net,0,8.0,8,8.0,8,bad
org,1,6.5,9,4.428571428571429,9,good
ru,1,10.0,10,5.75,8,good
org,1,6.0,9,9.5,15,good
com,0,8.0,8,3.0,3,bad
de,1,8.0,13,8.0,8,bad
edu,1,5.0,7,6.75,10,good
com,1,6.5,8,4.0,4,bad
org,1,5.5,8,4.0,4,good
org,1,5.5,9,6.5,9,good
com,0,9.0,9,0.0,0,bad
com,1,10.0,13,6.0,6,good
no,0,9.0,9,4.142857142857143,8,bad
com,0,9.0,9,0.0,0,bad
edu.au,2,4.666666666666667,7,7.0,10,good
com.ar,0,3.0,3,5.0,5,bad
net,1,7.0,11,5.8,10,good
org,0,19.0,19,6.333333333333333,9,good
xyz,0,5.0,5,13.875,43,bad
at,1,7.5,12,4.25,8,good
net,1,8.0,9,0.0,0,bad
com,0,6.5,8,3.3333333333333335,5,bad
ca,3,7.5,20,8.666666666666666,13,good
ro,1,6.0,9,3.75,6,bad
